actor_id,name
619223834,Robin Frates
619379622,Aline Kominsky
619588101,David Brinkley
620208593,Daisy Earles
620523176,Martina Gedeck
620628557,Jeremy Ray Taylor
620953239,Gennady Tiganov
621342541,Edward D. Wood Jr.
621458282,Judith Roberts
621458768,James Rebhorn
621491313,Richard Whorf
621608288,Nathalie Pascaud
621783411,Richard Denning
621963654,O. J. Simpson
622027543,Allison Tolman
622070969,Linda Fiorentino
622105782,Bernice Hagler
622518928,Pascal Rollin
622789093,Sareh Bayat
622820075,Kristen Holden-Ried
624322430,Al Cliver
624543497,Merna Kennedy
624553301,Joe Mantegna
625351706,Miles Anderson
626801880,Eric Braeden
626808460,Robert McDarra
627050644,Paul Pape
627170240,Moerangi Tihore
627358653,Sonja Smits
628429327,Robert Morse
628922533,Robert Pugh
629131232,Philip Abbott
629319092,Angelo D'Angelo
629521162,The Rhythmaires
629696200,Karl Davies
629816874,Aleksei Fomkin
629910630,Jerry Stovin
629917975,Ally Sheedy
630153517,Ray Park
630221075,Enrique Murciano
630245783,Orri P. Dyrason
630717092,Robert Powell
630871563,John Abraham
630915061,Rosemary Leach
631103410,Joel Angelino
631428456,Val Bisoglio
632557624,Marta Etura
632827674,Elias Koteas
632852560,Jeanne Crain
633059803,Fredric Lehne
633100565,Yen Shi-Kwan
633277327,Leonid Kmit
633339324,Roger Rees
633390560,Beau Bridges
633414108,Kathleen Barr
633475642,Ben Piazza
634631746,David Greene
634981863,Tammy Isbell
635248244,Joe Chisholm
635385124,Mark Thomas Miller
635439596,Beatrice Straight
635516518,Gao Yuanyuan
635842917,Kevin Zegers
635914934,Phillip Rhee
636045382,Lara Jill Miller
636048007,Tom Mannion
636785984,Ed Dunn
636981466,Nikolai Cherkasov
637023808,Olga Baclanova
637315567,Terry Notary
637606478,Ville Haapasalo
637694779,Frank Gehry
637915961,Joshua Mikel
637999139,Thelma White
638234962,Sabine Azéma
638467194,Michelle Trachtenberg
638640123,Richard Shelby
638812700,Alex Roe
638872205,Cory Hodges
638922038,Mimi Kuzyk
639016659,Diana Bang
639057638,Hannah Tointon
639690057,Maggie Cousineau
639798973,Daniel Gélin
640060979,Joaquim de Almeida
640314327,Brian Backer
640521627,Qin Zhang
640720657,Chad Lindberg
640969459,Francesco Scianna
640980553,Emily Deschanel
641660669,Bill Burr
641846923,Van Johnson
641982817,Donna Reed
642733433,Ted Neeley
642816619,Joe Stevens
642867376,Grégori Derangère
643840637,Sally Struthers
644443511,Puru Chibber
644756868,Kenny Alfonso
645083582,Michael Palin
645218377,Neville Brand
645253014,Kate Higgins
645283980,France Rumilly
645357356,Michael A. Goorjian
645537669,Richard Jaeckel
645614566,Doug E. Doug
646018704,Glenn Plummer
646089221,Bill Kerr
646205562,Graeme Blundell
646511131,Jason Ritter
646556922,Felix Aylmer
646690071,Thomas McHugh
646842974,Fabrizio Bentivoglio
646925004,Teah
647199436,Greg Davies
647293556,Mel Ferrer
647410116,Jenny Lewis
647607305,Alan Gelfant
647944670,Arthur St. Claire
648052808,Geneviève Picot
648355714,Salli Saffioti
648399659,Alberto López
648420465,Maria Bamford
648504651,Nicolas Pignon
649259363,Vince Vieluf
649456095,Michael Rosenbaum
649596566,Barbara Sonneborn
649627664,Arthur Fogel
649834678,Odoardo Spadaro
649846160,Josefine Preuß
649861093,Marion Ramsey
649943478,David Seaman
650048475,Harvey Lembeck
650684617,Chiwetel Ejiofor
650765738,Petra Kleinert
650815995,Gary Lewis
650867474,Theo James
651144581,Debi Derryberry
651152329,Louise Latham
651390804,Emilia Clarke
651620962,Julie Sommars
651748751,John Payne
652142883,Danielle Darrieux
652237569,Ray Sharkey
652534230,Daniel Caltagirone
652786889,Julie Delpy
652826075,Jodi Lyn O'Keefe
652960154,Apollonia Kotero
653092966,Lionel Atwill
653100500,Adrian Martinez
653204773,Kevin Chevalia
653356047,Shima Iwashita
654186497,Federico Luppi
654412380,David Gulpilil
654541982,Edward Furlong
654549316,Julian Burton
654837623,Chuck Montgomery
655141765,James Brown
655372098,Dylan Carlson
655564624,Mamie Van Doren
655677167,Gloria Grahame
655685567,Judith O'Dea
655861498,Edward Burtynsky
656236175,Johannes Allmayer
656361175,Mini Anden
656411972,Will Sasso
656427625,Joe Mantell
656668836,Bertil Guve
656800238,Monica Rivas
656977993,Madolyn Smith Osborne
657158833,Nolan Gerard Funk
657164590,Cristina Marsillach
657267077,Fritz Weaver
658001875,Momoko Shimizu
658065549,Vusi Kunene
658194634,Francis L. Sullivan
658409635,Nancy Kwan
658448997,Greg Giraldo
659122097,Lupita Nyong'o
659152949,Rakumaro Sanyutei
659225160,Beth Colt
659383331,Brenda Song
659614615,Fernando Ramallo
659773281,Greg Malone
659808830,Larisa Tarkovskaya
661024489,Jean-Pierre Marielle
661035644,Jay Tavare
661442831,Rebecca Romijn
661776505,Michael Bowen
661829131,David Coverdale
661965471,Wayne Kramer
661982568,Rebecca Ferguson
662689826,Ann Rutherford
662782736,Elma Karlowa
663011679,Deborah Shelton
663356853,Blake Bahner
664121947,John Kahrs
664132168,Elisa Gabrielli
664206572,Kankuro Kudo
664237758,Perry Benson
664378549,John Vernon
664583108,Song Ok-suk
664859744,Masahiko Tsugawa
664895692,Tricia Burke
664956747,Jack Dalton
665288797,William Dembski
665298122,Angie Harmon
665309903,Yenny Paola Vega
665362982,Alyssa Milano
665390160,Conor Ryan
665399176,Jennifer Carpenter
665649170,Kandyse McClure
665653695,Kevin Pollak
665712773,Alan Greenspan
666131366,Mildred Natwick
666458028,Brian McCardie
666679203,Monica May
667025449,Tovah Feldshuh
667037483,Diane Baker
667188144,Ken Jenkins
667206506,U Aung Ko
667219160,Elke Sommer
667547869,Phaldut Sharma
667943934,Koji Yakusho
668147794,Gene Jones
668580828,David Friedman
668618478,Ayaka Onoue
668691332,Thomas Ian Griffith
668882759,Ashley Bell
668995665,Albert Bassermann
669853408,Mel Tormé
670102381,Danny Lee Sau-Yin
670250602,Lorenza Izzo
670287670,Sophia Myles
670327129,Douglas Cosgrove
670425907,Marcia Strassman
671392881,Zahra Saghrisaz
671477475,Edward Clements
671605606,Eddie Hassell
671712585,Gary Cohan
671719391,Keiko Awaji
671836667,Christopher Daniel Barnes
671864979,Kim Hwan-hee
672522043,Lucy Walters
672535994,Justin Chadwick
672789469,James Ransone
672854367,Phoebe Cates
672974101,Raoul O'Connell
673027421,Russell Tovey
673172478,Daniel Gillies
673867270,Milo Ventimiglia
673915815,Beverly Todd
674043595,Xuan Ngoc Nguyen
674131586,Jeanne Balibar
674514881,Lee Eun-ju
674914331,Michelle Lombardo
675025321,Kate Dickie
675567502,Jim King
675618443,Henry van Loon
675712666,Brad Johnson
675847936,Joe Keaton
676015216,Saul Rubinek
676647569,Fisher Stevens
676747596,Yum Jung-ah
677019122,Thomas Brodie-Sangster
677273896,Liesel Matthews
677680189,Shirley Eaton
677761973,Irina Muravyova
677763135,Jenna Coleman
678051266,Dewayne Chupp
678274580,Omar Muñoz
678955194,Glen Bolger
679031113,Han Suk-kyu
679323290,Lance Gross
679339507,Charles Vanel
679411730,Arthur Franz
679497078,Steve Welles
679538572,Tom Wood
679551365,Raymond Campbell
679642141,Ben Hiura
679710545,Gregory Dayton
679915635,Lloyd Levin
680167822,Bill Johnston
680334797,Lee Cheol-min
681217751,Nathan Jones
681461496,Pierre Brasseur
681476662,Annette Bening
681646568,Harry H. Corbett
681762082,Mary Ellen Brighton
681993044,Eric Scott Gould
682378776,Sylvia Sidney
682434548,Yuji Odaka
682450566,Danny DeVito
683200921,Richard Foronjy
683398508,Don Murray
683946554,Jon Stewart
684311197,Fernando Tielve
684357470,Soumitra Chatterjee
684363534,Steve Nash
684799272,Dolly Parton
684840259,Lana Wood
684929057,Tarō Shigaki
685127164,Matt Nable
685351312,Marisa Paredes
685632529,Mark Rydell
685851523,Levi Stubbs
686109528,Ernest R. Dickerson
686252254,Liu Ye
686253530,Yoko Shimada
686530431,Grigoriy Gladkov
686735384,Lee Young-ran
686761063,Saurabh Shukla
686909965,Yves Montand
686910234,Peter Feeney
686912028,Victor Garber
687101884,Dougray Scott
687451340,Riccardo Fellini
687667937,Victor Rivers
687977290,Pier Paolo Capponi
688514404,Satoshi Nikaido
688673034,Lotte Lenya
689211441,Olga Gromova
689685841,Andrew Lawrence
689892447,Marshall Touchton
690057173,Bipasha Basu
690842268,André Gower
691030762,Beniamin Forthi
691109545,Helen Shumaker
691123410,Maya Stange
691698394,Burkhard Driest
692260357,Yoko Ono
692542145,Kim Young-min
692556929,Stuart Margolin
692913573,Christiane Paul
694197741,Cass Elliot
694345945,Anson Mount
694480791,Sarah Parish
694667921,Allie Marie Evans
694996913,Tippi Hedren
695476542,Ron Dean
695649970,Mark Margolis
695854000,Lisa Lu
696241775,Matthew Schallipp
696411885,Michael Douglas
696728657,Stanley Weber
696782055,Alberto Lupo
697354947,Yōko Tsukasa
697689400,Aiko Hibi
697884376,Dick Wesson
698139337,Joan Baez
698252794,Lyndsy Fonseca
698637424,Dorothy Short
699412717,Brad Ashten
699446979,Ben Affleck
699582105,Bruce Dern
699825375,Diana Coupland
699851142,Song Dandan
700054001,Tokiko Kato
700128491,Basil Radford
700167320,Bianca Kajlich
700829238,Sarah Juel Werner
701005390,Alex Scott
701021456,Demetri Martin
701070300,Savion Glover
701425189,Sanjay Dutt
701435700,Renée Taylor
701442063,Paul Green
701569656,Louis Hayward
701617753,Julie Andrews
701737616,Gen Hoshino
701978314,Simon Abkarian
702003509,Yuko Minaguchi
702138951,Oleg Bernov
703404369,Eva Gabor
703701405,Zack Norman
704127428,Neil Crone
704164298,Imogen Stubbs
704343277,Cary Grant
704528129,Joséphine Japy
704625717,Kevin de Paula
704670727,John Bennett
705122584,Janne Hyytiäinen
705398682,Rachel True
705872061,Kevin Rahm
705891279,Bobby Di Cicco
705943710,Olivia Newton-John
706105521,Christine Ebersole
706468397,Titus De Voogdt
706724945,Laura Prepon
707403176,James Hampton
707717381,David Wang
707727113,Bunny Wailer
707908624,Todd Rotondi
708118069,Maxime McKendry
708455206,Anna Borkowska
708545933,Haley Webb
709106874,John Steiner
709283025,Roger Perry
709621057,Chris Albrecht
709897584,Jeff Ross
710297540,Vakhtang Kikabidze
710298988,Steven Michael Quezada
710420808,Hossein Abedini
711146643,Chad Faust
711186349,Ekaterina Chtchelkanova
711330739,Sirin Horwang
711414081,Toby Holguin
711987216,Warren Mitchell
712265191,Fergus Riordan
712909232,Andrea Rossi
712979848,Hugh Walsh
713213256,Lisa Renee Pitts
713248699,Cinzia Mascoli
713277336,Michael Hogan
713385977,Loren Dean
713516700,Paul Ritter
713930113,Steve Carell
714050764,Zhang Ziyi
714231714,Marsha Hunt
714326238,Nathaniel Arcand
714590615,Robin Harris
714735335,Matthew McNulty
714855496,Shariff Floyd
714885540,Steph Song
714891009,Alexander Held
714968632,Richard Waring
715013264,Jessica Gormley
715030393,Bridgette Andersen
715068540,Alejandro Rey
715357270,Nat Pendleton
715386522,Clifton Webb
715439585,Florence Darel
715848907,Ken Tanaka
715898628,Q'orianka Kilcher
716417742,Tommaso Ragno
716659123,Lim Soo-jung
716736928,M. Emmet Walsh
716746429,Ian Wolfe
716810675,Matt Salinger
717122418,Álex Angulo
717342526,Adam Pascal
717665133,Kim Myers
718044305,Assumpta Serna
718128830,Collins Pennie
718246339,Gene Evans
718271699,Sam the Orangutan
718493426,Alex Datcher
718824083,Grant Heslov
719364644,Blake Anderson
719559370,Stelio Candelli
719595086,Richard Belzer
720591434,Mungo McKay
720662086,Ariel Levy
720780064,Victor Love
721313807,Dan Gunther
721712105,Robert Ginty
721843829,Lena Headey
721964192,Al Franken
722204835,George Raft
723069143,Lar Park Lincoln
723431694,Brian Geraghty
723640805,Delphine Schiltz
723700111,Ayane Sakura
723801365,Mr. T
723981620,Peter Ferdinando
724286677,Kurt Cobain
724549035,Andrea Bowen
724679703,Anthony Caruso
725195789,Ernesto Gómez Cruz
726037051,Sylvia Hoeks
726207892,Christel Pedrinelli
726238653,Masuhiro Yamamoto
726705260,Kim Si-hoo
726893587,Kevin Harrington
727328768,Emmy Rossum
727351536,Jason Mantzoukas
727636956,Christian Alers
727737886,Yo Inoue
727763636,Odette Annable
727847541,Jonathan Tiersten
727881893,Ted Braun
727989078,Katherine Waterston
728110555,Gotaro Tsunashima
728134584,Lori Hallier
728249904,Tania Saulnier
728457679,Lisa Harrow
728491000,Jess Weixler
728506900,Nora Waldstätten
728571680,Liz Phair
728673889,Julia Stiles
729618953,Anika Noni Rose
729633404,Rebecca Hall
729958506,Brad Dexter
730026445,Edgar Buchanan
730053811,Sandrine Kiberlain
730240690,Honoka
730315808,Omri Katz
730480744,Jessie Mune
730660345,Christian Redl
730903269,Christiane Krüger
730978253,Amy Irving
731196578,Ian Bannen
731224744,Jacques Debary
731493486,Shah Rukh Khan
731785003,Tuvia Tavi
731789499,Om Puri
731851187,Kenji Mizuhashi
732108737,Chris Doran
732688568,Gérard Hérold
732707302,Jeff Conaway
732990206,Ernie Hudson
733316854,Ronaldo Bonacchi
733440294,Bradley Pierce
733459678,Beatriz Batarda
733941095,George Dickerson
734053341,Lynn Ferguson
734079363,Jordan Warkol
734684608,Jeff LeBeau
734880537,Li Kun
734886231,Solo
734902770,Thiago Martins
735111094,Akim Chir
735142594,Chow Yun-Fat
735189526,Zita Kraszkó
735540566,Dana Vávrová
735929871,Al Goldstein
736176548,Caroline Goodall
736209031,Jill Larson
736382944,Mark Gatiss
736481927,Shirley Jones
736590139,Julie Christie
736648026,Julian Glover
736744864,Sadie Frost
736856418,Edith Ewing Bouvier Beale
736956130,Ron Howard
737194724,Tom Green
737577858,Hurd Hatfield
737710589,Paul Stewart
737762029,Mary Tanner Bailey
737812078,Kestie Morassi
737851942,Artie Lange
737872139,Richard Edson
738051658,Anastasiya Nemolyaeva
738464895,John MacKay
738513719,Stefan Clapczynski
738590175,Bruce Spence
739102086,Eric Mabius
739127005,Piotr Kozłowski
739276669,Jenna Jameson
739299106,Larry Drake
739882420,John Thaw
740483476,Leopoldine Konstantin
740495442,Neve Campbell
740501452,Kevin Kolack
740621233,Sean Gullette
741401654,Laleh Pourkarim
741764005,Travis Fimmel
741874104,James Keach
741951894,Ali Suliman
742076397,Ryunosuke Kamiki
742216717,Elodie Tougne
742644104,Cassidy Hinkle
743057517,Harris Yulin
743362993,Brad Sullivan
743569938,Jirô Chiba
743836179,Ivan Martin
744100446,Dr. Lawrence Ferrara
744272662,Bob Dylan
744401830,Krzysztof Kiersznowski
744694373,Zack Ward
745073258,Mandy Patinkin
745701792,John Cleese
746094854,Franklyn Ajaye
746490302,Harry Simpson
747008101,Nicole Kidman
747077440,Conrad Nagel
747145738,Julie Entwisle
747360445,François Wertheimer
747855390,Cindy Lou Adkins
748159729,John Glover
748192678,Nolan Bushnell
748695749,Richard Berry
748860978,Karyn Balm
749209770,Michael McPhee
749211885,Federico Rizzo
749346756,Aytekin Akkaya
749802658,Daniel Spink
749941988,Esma Cannon
750044744,Ellen Schwanneke
750357620,Peter Outerbridge
750403795,Eric da Silva
750842164,Gad Elmaleh
751111398,Megan Follows
751271540,Henri Marchand
751298135,Misty Upham
751462261,Mac Davis
751685791,Shigeru Izumiya
751734771,Warren Stevens
751971204,Melissa Leo
752151747,Roscoe Ates
752311514,Luke Mably
753092047,Troy Donahue
754093640,Jai West
754095189,Robert Cummings
754131019,Stefan Czyżewski
754213386,Ted de Corsia
754282135,Frankie Muniz
754543696,Rose Byrne
754660276,T.I.
754686118,Julián Rebolledo
754693004,Marie Ney
754894949,Valentina Talyzina
754928372,Jim Caviezel
754988604,Ryu Seung-su
755350580,Ewa Krzyżewska
755438230,Eduardo Noriega
755665860,Joey Morgan
756077335,Juliano Cazarré
756198590,Cameron Diaz
756362935,Benny Urquidez
756780958,Izabella Scorupco
757040328,George W. Bush
757245683,Christine Boisson
757610260,Pimme Korhonen
757853230,Matt Amendt
757880595,"Christine'a ""Mama Quest"" Rainey"
758099726,Hiroyuki Kinoshita
758595493,Sasha Pieterse
758903071,Jackie Kashian
759183855,Polina Raykina
759522531,Renji Ishibashi
760419046,Caity Lotz
760425863,Lee Byung-hun
760484013,Michael E. Knight
760984474,Nicholas Tse Ting-Fung
761352072,Leslie Fenton
761386370,Anna Mikhalkova
761992511,Maria Pia Schiaffino
762080796,Barbara Stanwyck
762197253,Josef Hader
762430697,Itzhak Perlman
762432617,Doug Sweetland
762711165,Douglas Ligon
762839093,George Harris
763943247,John Drainie
764195967,Valentin Ganev
764275041,Byun Hee-bong
764356528,Kathryn Walker
764361928,Brynn Clagett
764369199,Kazuya Nakai
764667006,Klaus Maria Brandauer
764874067,William Bendix
764967240,Birgit Minichmayr
765042198,Guillaume Gallienne
765073212,Jim Nabors
765154463,J. Eddie Peck
765335689,Leonora Balcarce
765785696,Bernie Coulson
766099170,Inge Landgut
766218385,Franco Fabrizi
767330049,Louise Lasser
767689944,Bruce Leung Siu-Lung
767862655,Obba Babatundé
768021571,Genesis P-Orridge
768207242,William Margold
768336437,Scott Speedman
768372197,Aoi Tada
768671799,Paul Tylak
768893599,Alwara Höfels
768931282,Masayo Sakai
769047195,Vanessa Lengies
769157650,Matthew Barry
769367598,Sean McCann
770249980,Will Shortz
770541965,Dan Marino
770746228,Shinichi Tsutsumi
770845277,Cuba Gooding Jr.
770948998,Randolph Scott
770980662,Ivan Krivoruchko
771384555,Joanne Rogers
771519798,Ryan Reynolds
771705305,Jules Munshin
771944870,Marlene Willis
772732186,Kelly Cinnante
772737471,Austin Stoker
773235995,Tim Guinee
773333507,Pedro Cardoso
773375947,Carole Morison
773491805,Michael Conrad
773555763,Jamau
773939223,Michèle Breton
773950458,Doug Savant
774212609,Kristen Wiig
774602547,Randy Norton
774648118,Walter George Alton
774732160,Takashi Fujii
774832803,Maximilian Brückner
774921113,Sully Boyar
775359462,Brian Keaulana
775533029,Ricardo Cortez
775805327,Lily James
776050017,Mila Kunis
776194259,Kim Ki-duk
777296433,Erik Per Sullivan
777588522,Jesse Bradford
777697077,Jamie Norcross
777987972,Eoin Whelan
778532338,Michael Roof
778553219,Milton Gonçalves
778694355,Aaron Schwartz
778770991,Sasha Barrese
779067175,Yōichi Numata
779098307,Paraskeva Djukelova
779447340,AnnaSophia Robb
779470689,Kathryn Mullen
779501710,Annette O'Toole
779614987,Dick Vitale
779900941,Carlo Cecchi
780013263,Lucy Fry
780067912,Michael Nouri
780108616,Atsushi Ida
780296235,Simon Pegg
780573139,Antonio Catania
780608448,Mae Busch
780612661,David Carson
781085707,Martín Adjemián
781205944,Daisuke Gori
781617248,Lisa Blount
781988062,Joel Bamford
782216461,Tracie Savage
782798477,Holger Andersson
782952389,Richard Lopez
782966092,Suzanne Snyder
783264676,Allison Janney
783784057,Vanity
784031080,Robert Benchley
784102339,Doghmi Larbi
784584320,Charles Tingwell
784911356,Katrina Mathers
785208592,Samantha Sloyan
785275293,Massimo De Rossi
785278628,Ren Klyce
785503759,Tye Sheridan
785525673,Yanina Studilina
785684796,Yuri Belov
785756628,Raúl Arévalo
785758476,Essie Lin Chia
785762850,Eleanor David
786036133,Rachel McAdams
786051538,Florence Welch
786817762,Tang Yan
786868641,David Leigh
786950676,Ruta Gedmintas
786984652,Bruno Campos
787350588,Sonia Bergamasco
787448293,Adam Kaufman
787482761,John Francis Daley
787778938,Scarlett Johansson
788347628,Ruth Sheen
788487367,Gaspard Manesse
788799596,Rihanna
788922393,Don Francks
789367792,Susie Essman
789858385,Leo Lee
789908398,Ann Sothern
790447662,Jean Riveyre
791773618,Hsieh Ling-ling
792138595,Richard Venture
793157615,Jason David Frank
793435572,Markus Rygaard
793440972,Gao Ge
793568714,Amy Ryan
794070689,Eric Tsang Chi-Wai
795251347,Kazushi Watanabe
795302592,Gabriela Maria Schmeide
795316282,Desmond Harrington
795509618,Sherrod Small
795578812,Patricia Buckley
796367282,Sergei Yursky
796852132,Johnathon Schaech
797281516,Bagen Hasi
797413291,Robert Davi
797680962,Talia Shire
797703351,Kohji Moritsugu
798041630,Jean Hagen
798397097,Simon Helberg
798553594,Robert Lin
798647475,Joe Turkel
798796976,Suzy Amis
799030380,Dorothy Cumming
799320766,Leon Burchill
799367257,Michael Bunin
799582358,Jana Hrabětova
799776285,Lady Rowlands
800237729,Thalmus Rasulala
800322469,Christoph Colomb
800424490,Kathleen Lancaster
800650789,Jason Steadman
800913436,Mary Ure
801850113,Mélissa Désormeaux-Poulin
801923752,Evy Kasseth Røsten
802145572,Xu Zheng
802627508,Giovanni Ribisi
802753555,Helen Reddy
802787762,William Welsh
802958692,Penélope Cruz
803375017,Jagadisa Angulo
803859594,Mikio Narita
804222159,Yoshiaki Hanayagi
804280121,Larry Miller
804408539,David Lam Wai
804637893,Kelly Rohrbach
804675695,Eva Marie Saint
804773969,Sky Ferreira
805020031,Alyson Stoner
805070171,Aya Takanashi
805342780,Tal Bachman
805431896,Isaach de Bankolé
805434570,Maury Chaykin
805583490,Emi Shinohara
806100965,Philip Stainton
806401752,Thelma Oliver
806482474,Sela Ward
806484164,André Bonzel
806533695,James Stephens
807607392,Jean-Paul Rouve
807634889,Orto Ignatiussen
807787598,Erast Garin
808096369,Lior Ashkenazi
808169170,Nicholas Gonzalez
808224589,Sharlene Martin
808428631,Thomas F. Duffy
808546851,Naomi Scott
809232906,Silvia De Santis
809401772,Robin Williams
809939722,Witold Pyrkosz
809993820,Olivia Grant
810335055,Christopher Cazenove
810597399,Flavio Bucci
811076586,Payman Maadi
811178847,Sasha Mitchell
811301445,Patrick Shai
811413805,Strother Martin
811484012,Cha Tae-hyun
811526724,Christina Vidal Mitchell
811653495,Robin Stille
811894263,Johnny Yong Bosch
811957619,Henry O
812078263,Joachim Bißmeier
812120607,Ian Tracey
812155340,Esmeralda Ouertani
812291691,Lin Peng
812743928,Marc Fayolle
812898015,Anita Mui
813735320,Wilmer Valderrama
814005652,Jessica Paré
814156975,Charlotte Newhouse
814220294,Li Ching
814588793,Anna Belknap
814637058,Heidi Schanz
814909523,Daniel Freire
815119446,Riley Griffiths
815329849,Matthew Settle
815635246,Heather Mitchell
815692318,Lucia Bosè
815848922,Missy Crider
815931021,Jonathan Safran Foer
816309406,Don Cheadle
816381698,Mike Colter
816665287,John Henshaw
816703428,Eric Lively
817123107,Derek Hamilton
817833336,Ryan Phillippe
818005945,Helen Vinson
818126280,Daniel Richter
818203251,Geraldine Hughes
818224066,Jason Maza
818307743,Karin Bergquist
818697018,Callie Hernandez
818772741,Charles McGraw
819163576,Jessica Napier
819186116,Matt McCoy
819506129,Jean-Louis Richard
820508571,Harry Secombe
820664718,Jonny Brugh
820846595,Nick Robinson
821358904,Al Gore
821437811,Cameron Boyce
821545282,Louis Fan Siu-Wong
821819086,Geoffrey Rush
822243071,Barrie Ingham
822328080,Kevin Hart
822733007,Kevin Costner
822746863,Vladimir Menshov
822888709,Yoshie Hayakawa
823398037,Wes Anderson
823787255,Thomas Haden Church
824033413,Brian Bedford
824195211,Leon Theremin
824606774,Harry Earles
825091272,Gabriel Basso
825176692,Stephen Lang
825339408,Carolyn Minnott
825517805,Josefine Nyberg
825597901,Nikki Blonsky
825698657,Doug Stone
825718772,Toby Jones
825722241,Simone Griffeth
825851356,Tom Virtue
825968399,Jenna Elfman
827210217,Yves Afonso
827613242,Carla Gravina
827983206,Xosha Roquemore
828153551,Anna Hutchison
828627599,Miguel Bosé
829185247,Terry-Thomas
829191091,Lisa Wilcox
829245091,Paula Braun
829279195,Walter Pidgeon
829435913,Ari Barak
829557040,Hugh Dillon
829630486,Cay Kristiansen
829766490,Eva Green
829860174,Thomas Lockyer
830172792,Luca Calvani
830937692,Jürgen Prochnow
831233229,Norm Macdonald
831248879,Jack Watling
831551088,Götz Otto
831653032,Jessy Schram
831990848,Kristin Adams
832322476,William Nadylam
832768596,Jim Norton
832822073,Vladimir Barsky
832836909,Mickey Rooney
833019532,Rhona Mitra
833502085,Eiji Gō
833952356,Pierre Tornade
834355375,Vladimir Gostyukhin
834357465,Rachel Ward
834552061,Lilla Crawford
834622915,Rachel Melvin
834710950,James Woods
834976026,Trevor Jackson
835032511,Mac McDonald
835194450,Ko Muang
835350638,Ronald Lacey
835726298,Suzu Hirose
835828714,Joan Allen
836063657,Wiley Wiggins
836190733,Ashlyn Sanchez
836256644,Son Ye-jin
836456701,John Travolta
836458056,Tony Cox
837070606,Stephen Graham
837216837,Joseph Cross
837230785,Halil Ergün
837370850,Ian McKellen
838132217,Paul Greene
838277815,Robert Harron
838546251,Pol Goossen
839269168,Ron Lester
839482179,Ian Ziering
839587728,Sophia Loren
839656102,Alex Kingston
839806625,Jesse James
840102551,Minna Haapkylä
841729371,Zalman King
841824447,Ann Smyrner
841937276,Yuka Imoto
842007214,Alexandra Daddario
842148808,Yves-Marie Maurin
842180132,Clemens Scheitz
842375465,Alex Abbad
842996894,Beth Naef
843670821,Sergey Makovetskiy
843677238,Joanne Samuel
843720313,Andy Comeau
843753667,Andrew Duggan
843969568,Steve Little
843983247,Andréa Ferréol
844180139,Youssef Habashi
844218886,Hannelore Elsner
844241738,Ivan Desny
844524433,François Ruffin
844609949,Vladimír Kudla
844746968,John C. McGinley
844754699,Jason Robards
844851265,Lu Yi-ching
845531779,Laurence R. Harvey
845749763,Danger Mouse
846986519,Ozzy Osbourne
847103635,Robert Elliott
847285318,Shaun Parkes
847814173,Michael Beck
848040564,Shirley Temple
848187665,Clémence Poésy
848490665,Barbara Stuart
849023734,Martha Carbonell
849193715,Kenneth Vanbaeden
849603162,Brionne Davis
849873261,James Morrison
850300932,Miyuu Sawai
850885350,Damian Jewan Lee
850916980,Robert Warwick
851606835,Jens Hultén
851785753,Matt Long
852356199,Mark Ruffalo
853314268,Joseph Calleia
853805848,Lisanne Falk
853816647,Vitaliy Khaev
854121008,Spencer Breslin
854400016,Roberto Meza-Mont
854536787,Patrick Disanto
855386684,Vianney Kazarama
855507587,Douglas McGrath
856110347,Annie Shizuka Inoh
856825645,Erica Carlson
857374454,Ralph Bellamy
857429550,John Beck
858017803,Ann Dowd
858299229,Lucas Pittaway
858590350,Mitch Pileggi
858813847,Tia Carrere
858965770,Arturo Bragaglia
859206013,Lennart Björklund
859222027,Mikk Mägi
859567540,Chen Kuan-Tai
859715995,Mykel Shannon Jenkins
859820927,Alexandra Holden
859988396,Joseph Wiseman
860036429,Faith Evans
860465048,DeForest Kelley
860988600,Jennifer Love Hewitt
861083038,Macaulay Culkin
861089301,Raymond Adamson
861173489,Gonzalo Uriarte
861326575,Tammy Lauren
861613590,Samantha Eggar
861849405,Zhao Hongfei
861901144,Hassan Ibrahim
861933226,Carrie Nye
862057648,Frankie Avalon
862194229,Gastón Pauls
862252136,Marco Leonardi
862599040,Guillaume Canet
862900669,Marie Trintignant
863058428,Brett Fancy
863424517,Rocky Carroll
863567683,Edo van Breemen
863810989,Dani
863928029,Tyrese Gibson
864182539,Ulrich Mühe
864534419,Brittney Powell
864608175,Cameron Bancroft
864729430,Paul Stanley
865328014,Helen McCrory
865466523,Marc-André Grondin
865761806,Bibiana Beglau
866100315,Maria Schell
866279447,Tatsuya Nakadai
866423817,Eddie Izzard
866684975,Kristanna Loken
866887769,Arthur Santiago
866908952,Chris Johanson
867373773,Harold Russell
867816424,Valeria D'Obici
868277814,Bruno Salomone
868505779,Bruce Mahler
868549768,Ruben Santiago-Hudson
868684793,Henrika Andersson
868794202,Annika
868812416,Vladimir Cruz
869023184,Margarita Levieva
869119737,Cody Longo
869363356,Ahn Nae-sang
869389257,Geri Halliwell-Horner
869539184,Ashley Hinshaw
869642863,Denis O'Hare
869820422,Bob Ivy
870111913,Dennis Farina
870151400,Ben Mendelsohn
870442922,Susan Clark
870466929,Nicholas Braun
870582935,Andreas Kunze
870895198,Pat Ryan
